dep;pro;can;ciu;area;zona;v00;p00;p02;p03;p04;p07;p06;p08;p09;p10;p11;p14;p15;p16;p17;p18;p20;p21;p23m;p23a;p05;i10p;i13p;p06nue;p07nue;p08nue;folio
9;95;0;99;1;1;2;2;2;2;33;302;95;95;1;2;2;0;5;8888;8888;8;10;8;7;75;2;28;11;1;0;1;1151567
9;95;0;99;1;1;2;3;3;1;12;95;95;95;1;2;2;0;9;8888;8888;8;88;88;88;88;1;28;11;1;1;1;1151567
9;95;0;99;1;1;2;4;3;1;9;95;95;95;1;2;2;0;9;8888;8888;8;88;88;88;88;8;28;11;1;1;1;1151567
9;95;0;99;1;1;2;5;3;1;6;95;95;95;1;2;2;0;9;8888;8888;8;88;88;88;88;8;28;11;1;1;1;1151567
9;95;0;99;1;1;2;6;3;2;4;95;95;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;28;11;1;1;0;1151567
9;95;0;99;1;1;2;7;3;2;2;95;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;28;11;1;1;0;1151567
9;95;0;99;1;1;2;8;3;2;1;95;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;28;11;1;1;0;1151567
9;95;0;99;1;1;2;9;7;2;12;95;95;95;1;1;1;12;6;8888;8888;8;0;0;99;0;1;28;11;1;1;1;1151567
9;95;0;99;1;1;2;1;1;1;60;95;95;95;1;1;2;1;1;6301;3310;4;88;88;88;88;3;29;11;1;1;1;1151568
9;95;0;99;1;1;2;2;5;1;11;95;95;95;1;2;2;0;9;8888;8888;8;88;88;88;88;8;29;11;1;1;1;1151568
9;95;0;99;1;1;2;1;1;1;56;302;95;95;1;2;2;0;1;4003;1112;4;88;88;88;88;2;30;11;1;0;1;1151569
9;95;0;99;1;1;2;2;2;2;39;95;95;95;1;1;2;42;5;8888;8888;8;8;7;9;73;2;30;11;1;1;1;1151569
9;95;0;99;1;1;2;3;3;1;16;95;95;95;1;1;2;13;1;4117;1112;3;88;88;88;88;1;30;11;1;1;1;1151569
9;95;0;99;1;1;2;4;3;2;13;95;95;95;1;1;1;14;6;8888;8888;8;0;0;99;0;1;30;11;1;1;1;1151569
9;95;0;99;1;1;2;5;3;2;11;95;95;95;1;1;1;12;6;8888;8888;8;88;88;88;88;8;30;11;1;1;1;1151569
9;95;0;99;1;1;2;6;3;2;10;95;95;95;1;1;1;11;6;8888;8888;8;88;88;88;88;8;30;11;1;1;1;1151569
9;95;0;99;1;1;2;7;3;1;8;95;95;95;1;1;1;11;6;8888;8888;8;88;88;88;88;8;30;11;1;1;1;1151569
9;95;0;99;1;1;2;8;3;1;4;95;95;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;30;11;1;1;0;1151569
9;95;0;99;1;1;2;9;3;1;3;95;95;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;30;11;1;1;0;1151569
9;95;0;99;1;1;2;10;7;1;49;302;95;95;1;2;2;0;1;3011;6203;4;88;88;88;88;1;30;11;1;0;1;1151569
9;95;0;99;1;1;2;11;7;1;40;95;95;95;1;1;2;46;1;5024;7048;4;88;88;88;88;1;30;11;1;1;1;1151569
9;95;0;99;1;1;3;1;1;1;31;95;95;95;1;1;2;52;1;2886;9105;2;88;88;88;88;2;1;11;1;1;1;1151570
9;95;0;99;1;1;3;2;2;2;28;11;95;95;1;1;2;44;5;8888;8888;8;1;1;8;67;2;1;11;1;1;1;1151570
9;95;0;99;1;1;3;3;3;1;9;95;95;95;1;1;1;13;6;8888;8888;8;88;88;88;88;8;1;11;1;1;1;1151570
9;95;0;99;1;1;3;1;1;1;26;95;95;95;1;1;2;51;1;5024;7064;4;88;88;88;88;2;2;11;1;1;1;1151571
9;95;0;99;1;1;3;2;2;2;26;95;95;95;1;1;2;56;1;594;9105;2;2;2;9;75;2;2;11;1;1;1;1151571
9;95;0;99;1;1;3;3;3;2;4;95;95;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;2;11;1;1;0;1151571
9;95;0;99;1;1;3;4;3;2;1;95;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;2;11;1;1;0;1151571
9;95;0;99;1;1;3;5;7;2;15;95;95;95;1;1;2;46;9;8888;8888;8;0;0;99;0;1;2;11;1;1;1;1151571
9;95;0;99;1;1;3;6;8;2;14;95;95;95;1;1;2;45;1;9215;9571;2;0;0;99;0;1;2;11;1;1;1;1151571
9;95;0;99;1;1;3;1;1;1;75;89;95;95;1;1;2;44;1;7540;3077;4;88;88;88;88;2;3;11;1;1;1;1151572
9;95;0;99;1;1;3;2;2;2;65;95;95;95;1;1;2;42;5;8888;8888;8;5;5;2;49;2;3;11;1;1;1;1151572
9;95;0;99;1;1;3;3;5;1;13;95;95;95;1;1;1;22;6;8888;8888;8;88;88;88;88;1;3;11;1;1;1;1151572
9;95;0;99;1;1;3;4;5;2;15;95;95;95;1;1;1;23;6;8888;8888;8;0;0;99;0;1;3;11;1;1;1;1151572
9;95;0;99;1;1;3;5;7;1;20;95;95;11;1;1;2;34;9;8888;8888;8;88;88;88;88;2;3;11;1;1;1;1151572
9;95;0;99;1;1;3;6;5;2;14;95;95;95;1;1;2;22;5;8888;8888;8;0;0;99;0;2;3;11;1;1;1;1151572
9;95;0;99;1;1;3;1;1;2;64;95;95;95;1;1;2;46;5;8888;8888;8;12;8;11;60;2;4;11;1;1;1;1151573
9;95;0;99;1;1;3;2;3;2;27;95;95;95;1;1;2;56;1;451;0;2;2;2;4;72;2;4;11;1;1;1;1151573
9;95;0;99;1;1;3;3;3;2;15;95;95;95;1;1;1;23;6;8888;8888;8;0;0;99;0;1;4;11;1;1;1;1151573
9;95;0;99;1;1;3;4;5;1;16;95;95;95;1;1;2;23;1;2510;9610;2;88;88;88;88;1;4;11;1;1;1;1151573
9;95;0;99;1;1;3;5;5;2;12;95;95;95;1;1;1;23;6;8888;8888;8;0;0;99;0;1;4;11;1;1;1;1151573
9;95;0;99;1;1;3;6;5;1;8;95;95;95;1;1;1;13;6;8888;8888;8;88;88;88;88;8;4;11;1;1;1;1151573
9;95;0;99;1;1;3;7;5;2;4;95;95;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;4;11;1;1;0;1151573
9;95;0;99;1;1;3;8;8;2;49;95;95;95;1;2;2;0;5;8888;8888;8;9;6;5;60;3;4;11;1;1;1;1151573
9;95;0;99;1;1;3;1;1;2;22;95;95;11;1;1;2;32;1;2886;9105;2;1;0;4;73;2;5;11;1;1;1;1151574
9;95;0;99;1;1;3;2;7;2;8;95;95;95;1;1;1;12;6;8888;8888;8;88;88;88;88;8;5;11;1;1;1;1151574
9;95;0;99;1;1;3;3;7;2;10;95;95;95;1;1;1;13;6;8888;8888;8;88;88;88;88;8;5;11;1;1;1;1151574
9;95;0;99;1;1;3;1;1;2;31;95;95;95;1;1;2;89;1;377;9334;2;5;5;8;73;4;6;11;1;1;1;1151575
9;95;0;99;1;1;3;2;3;2;5;95;95;95;1;2;1;89;9;8888;8888;8;88;88;88;88;8;6;11;1;1;1;1151575
9;95;0;99;1;1;3;3;3;2;4;95;95;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;6;11;1;1;0;1151575
9;95;0;99;1;1;3;4;3;1;3;95;95;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;6;11;1;1;0;1151575
9;95;0;99;1;1;3;1;1;1;64;95;95;95;1;1;2;46;1;4003;1112;4;88;88;88;88;2;7;11;1;1;1;1151576
9;95;0;99;1;1;3;2;2;2;53;302;95;95;1;1;2;46;5;8888;8888;8;9;9;5;68;2;7;11;1;0;1;1151576
9;95;0;99;1;1;3;3;3;2;7;95;95;95;1;1;1;11;6;8888;8888;8;88;88;88;88;8;7;11;1;1;1;1151576
9;95;0;99;1;1;3;4;3;1;29;95;95;95;1;1;2;53;1;2104;9105;2;88;88;88;88;2;7;11;1;1;1;1151576
9;95;0;99;1;1;3;5;4;2;34;95;95;95;1;1;2;46;5;8888;8888;8;3;3;8;63;2;7;11;1;1;1;1151576
9;95;0;99;1;1;3;1;1;1;23;95;95;95;1;1;2;71;1;594;9105;2;88;88;88;88;2;8;11;1;1;1;1151577
9;95;0;99;1;1;3;2;2;2;19;95;95;95;1;1;2;33;1;2886;9105;2;1;1;8;76;2;8;11;1;1;1;1151577
9;95;0;99;1;1;3;3;3;1;0;95;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;8;11;1;1;0;1151577
9;95;0;99;1;1;3;1;1;1;35;95;95;95;1;1;2;46;1;6136;9610;4;88;88;88;88;2;9;11;1;1;1;1151578
9;95;0;99;1;1;3;2;2;2;31;95;95;95;1;1;2;41;5;8888;8888;8;7;7;9;73;2;9;11;1;1;1;1151578
9;95;0;99;1;1;3;3;3;2;14;88;95;95;1;1;1;22;6;8888;8888;8;0;0;99;0;1;9;11;1;1;1;1151578
9;95;0;99;1;1;3;4;3;2;10;95;95;95;1;1;1;13;6;8888;8888;8;88;88;88;88;8;9;11;1;1;1;1151578
9;95;0;99;1;1;3;5;3;1;6;95;95;95;1;2;1;0;9;8888;8888;8;88;88;88;88;8;9;11;1;1;1;1151578
9;95;0;99;1;1;3;6;3;2;4;95;95;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;9;11;1;1;0;1151578
9;95;0;99;1;1;3;7;3;2;3;95;95;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;9;11;1;1;0;1151578
9;95;0;99;1;1;3;1;1;2;30;95;95;95;1;1;2;46;5;8888;8888;8;1;1;2;72;1;10;11;1;1;1;1151579
9;95;0;99;1;1;3;2;3;1;4;95;95;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;10;11;1;1;0;1151579
9;95;0;99;1;1;3;1;1;1;47;11;95;11;5;1;2;56;1;9974;9105;2;88;88;88;88;2;11;11;1;1;1;1151580
9;95;0;99;1;1;3;2;2;2;33;95;95;95;1;1;2;22;5;8888;8888;8;5;5;11;75;2;11;11;1;1;1;1151580
9;95;0;99;1;1;3;3;3;1;15;11;95;11;1;1;1;22;6;8888;8888;8;88;88;88;88;1;11;11;1;1;1;1151580
9;95;0;99;1;1;3;4;3;2;14;95;95;11;1;1;1;22;6;8888;8888;8;0;0;99;0;1;11;11;1;1;1;1151580
9;95;0;99;1;1;3;5;3;1;9;11;95;95;1;1;1;13;6;8888;8888;8;88;88;88;88;8;11;11;1;1;1;1151580
9;95;0;99;1;1;3;6;3;1;0;11;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;11;11;1;1;0;1151580
9;95;0;99;1;1;3;1;1;1;36;3;95;95;6;1;2;76;1;536;8320;2;88;88;88;88;2;12;11;1;1;1;1151581
9;95;0;99;1;1;3;2;2;2;30;1;95;95;6;1;2;63;1;422;9318;2;2;2;9;68;2;12;11;1;1;1;1151581
9;95;0;99;1;1;3;3;3;2;10;1;95;95;1;1;1;14;6;8888;8888;8;88;88;88;88;8;12;11;1;2;1;1151581
9;95;0;99;1;1;3;4;3;2;8;1;95;95;1;1;1;11;6;8888;8888;8;88;88;88;88;8;12;11;1;2;1;1151581
9;95;0;99;1;1;3;1;1;1;66;95;95;95;1;1;2;43;1;6136;9610;4;88;88;88;88;3;13;11;1;1;1;1151582
9;95;0;99;1;1;3;2;3;1;17;95;95;95;1;1;2;46;1;9033;9610;2;88;88;88;88;1;13;11;1;1;1;1151582
9;95;0;99;1;1;3;1;1;1;26;95;95;95;1;1;2;46;1;6136;9610;4;88;88;88;88;2;15;11;1;1;1;1151584
9;95;0;99;1;1;3;2;2;2;23;95;95;95;1;1;2;45;5;8888;8888;8;0;0;99;0;2;15;11;1;1;1;1151584
9;95;0;99;1;1;3;1;1;1;50;302;95;95;7;1;2;43;1;9312;6319;4;88;88;88;88;1;16;11;1;0;1;1151585
9;95;0;99;1;1;3;2;7;1;22;95;95;95;1;1;2;32;1;6843;9415;2;88;88;88;88;2;16;11;1;1;1;1151585
9;95;0;99;1;1;3;1;1;2;25;95;95;95;1;1;2;46;5;8888;8888;8;3;3;9;76;2;17;11;1;1;1;1151586
9;95;0;99;1;1;3;2;3;1;6;95;95;95;1;2;1;0;9;8888;8888;8;88;88;88;88;8;17;11;1;1;1;1151586
9;95;0;99;1;1;3;3;3;1;2;95;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;17;11;1;1;0;1151586
9;95;0;99;1;1;3;4;3;1;0;95;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;17;11;1;1;0;1151586
9;95;0;99;1;1;3;1;1;1;24;95;95;95;1;1;2;23;1;2886;9105;2;88;88;88;88;2;18;11;1;1;1;1151587
9;95;0;99;1;1;3;2;2;2;23;95;95;95;1;1;2;49;5;8888;8888;8;1;1;2;75;2;18;11;1;1;1;1151587
9;95;0;99;1;1;3;3;3;2;1;95;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;18;11;1;1;0;1151587
9;95;0;99;1;1;3;1;1;1;37;90;95;95;5;1;2;45;1;604;9105;2;88;88;88;88;2;19;11;1;1;1;1151588
9;95;0;99;1;1;3;2;2;2;34;88;95;95;1;1;2;42;5;8888;8888;8;3;3;12;64;2;19;11;1;1;1;1151588
9;95;0;99;1;1;3;3;3;1;15;95;95;95;1;1;1;23;6;8888;8888;8;88;88;88;88;1;19;11;1;1;1;1151588
9;95;0;99;1;1;3;4;3;2;14;95;95;95;1;1;1;23;6;8888;8888;8;0;0;99;0;1;19;11;1;1;1;1151588
9;95;0;99;1;1;3;5;3;1;11;95;95;95;1;1;1;14;6;8888;8888;8;88;88;88;88;8;19;11;1;1;1;1151588
9;95;0;99;1;1;3;1;1;1;56;302;95;95;1;2;2;0;1;6136;9610;4;88;88;88;88;2;20;11;1;0;1;1151589
9;95;0;99;1;1;3;2;2;2;30;302;95;95;1;1;2;44;5;8888;8888;8;14;6;3;73;2;20;11;1;0;1;1151589
9;95;0;99;1;1;3;3;3;2;12;302;95;95;0;2;2;0;5;8888;8888;8;0;0;99;0;1;20;11;1;0;1;1151589
9;95;0;99;1;1;3;4;3;2;11;95;95;95;1;1;1;12;6;8888;8888;8;88;88;88;88;8;20;11;1;1;1;1151589
9;95;0;99;1;1;3;5;3;2;9;95;95;95;1;1;1;11;6;8888;8888;8;88;88;88;88;8;20;11;1;1;1;1151589
9;95;0;99;1;1;3;6;3;2;6;95;95;95;0;2;2;0;9;8888;8888;8;88;88;88;88;8;20;11;1;1;1;1151589
9;95;0;99;1;1;3;7;3;1;5;302;95;95;0;2;2;0;9;8888;8888;8;88;88;88;88;8;20;11;1;0;1;1151589
9;95;0;99;1;1;3;8;3;1;3;95;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;20;11;1;1;0;1151589
9;95;0;99;1;1;3;1;1;1;34;302;95;302;0;2;2;0;9;8888;8888;8;88;88;88;88;2;21;11;1;0;0;1151590
9;95;0;99;1;1;3;2;2;2;32;302;95;302;0;2;2;0;5;8888;8888;8;5;5;99;99;2;21;11;1;0;0;1151590
9;95;0;99;1;1;3;3;3;2;8;302;95;302;0;2;2;0;9;8888;8888;8;88;88;88;88;8;21;11;1;0;0;1151590
9;95;0;99;1;1;3;4;3;1;3;302;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;21;11;1;0;0;1151590
9;95;0;99;1;1;3;5;3;2;4;302;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;21;11;1;0;0;1151590
9;95;0;99;1;1;3;6;3;1;6;302;95;302;0;2;2;0;9;8888;8888;8;88;88;88;88;8;21;11;1;0;0;1151590
9;95;0;99;1;1;3;7;3;1;2;95;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;21;11;1;1;0;1151590
9;95;0;99;1;1;3;8;9;1;51;302;95;95;0;2;2;0;9;8888;8888;8;88;88;88;88;1;21;11;1;0;1;1151590
9;95;0;99;1;1;3;1;0;1;18;96;95;95;1;1;2;15;1;9974;9105;2;88;88;88;88;1;22;99;1;1;1;1151591
9;95;0;99;1;1;3;2;0;1;19;95;95;95;5;1;2;1;1;9974;9105;2;88;88;88;88;1;22;99;1;1;1;1151591
9;95;0;99;1;1;3;3;0;1;17;95;95;95;1;1;2;21;1;9974;9105;2;88;88;88;88;1;22;99;1;1;1;1151591
9;95;0;99;1;1;3;4;0;1;19;95;95;95;1;1;2;14;1;9974;9105;2;88;88;88;88;2;22;99;1;1;1;1151591
9;95;0;99;1;1;3;5;0;1;16;95;95;95;1;1;2;22;1;9974;9105;2;88;88;88;88;1;22;99;1;1;1;1151591
9;95;0;99;1;1;3;6;0;1;17;95;95;95;1;1;2;34;1;9974;9105;2;88;88;88;88;1;22;99;1;1;1;1151591
9;95;0;99;1;1;3;7;0;1;16;95;95;95;1;1;2;31;1;9974;9105;2;88;88;88;88;1;22;99;1;1;1;1151591
9;95;0;99;1;1;3;8;0;1;18;95;95;95;1;1;2;12;1;9974;9105;2;88;88;88;88;1;22;99;1;1;1;1151591
9;95;0;99;1;1;3;9;0;1;17;95;95;95;1;1;2;23;1;9974;9105;2;88;88;88;88;1;22;99;1;1;1;1151591
9;95;0;99;1;1;3;10;0;1;20;95;95;95;1;1;2;14;1;9974;9105;2;88;88;88;88;2;22;99;1;1;1;1151591
9;95;0;99;1;1;3;11;0;1;20;95;95;88;1;1;2;13;1;9974;9105;2;88;88;88;88;1;22;99;1;1;1;1151591
9;95;0;99;1;1;3;12;0;1;19;95;95;95;1;1;2;14;1;9974;9105;2;88;88;88;88;1;22;99;1;1;1;1151591
9;95;0;99;1;1;3;13;0;1;18;95;95;95;1;1;2;13;1;9974;9105;2;88;88;88;88;1;22;99;1;1;1;1151591
9;95;0;99;1;1;3;14;0;1;22;11;95;11;5;1;2;31;1;6438;9105;2;88;88;88;88;2;22;99;1;1;1;1151591
9;95;0;99;1;1;3;15;0;1;27;12;95;12;5;1;2;32;1;6347;9105;1;88;88;88;88;1;22;99;1;1;1;1151591
9;95;0;99;1;1;3;16;0;1;20;95;95;95;1;1;2;15;1;9974;9105;2;88;88;88;88;1;22;99;1;1;1;1151591
9;95;0;99;1;1;3;17;0;1;19;95;95;95;1;1;2;15;1;9974;9105;2;88;88;88;88;1;22;99;1;1;1;1151591
9;95;0;99;1;1;3;18;0;1;21;95;95;95;1;1;2;14;1;9974;9105;2;88;88;88;88;1;22;99;1;1;1;1151591
9;95;0;99;1;1;3;19;0;1;21;95;95;96;1;2;2;0;1;9974;9105;2;88;88;88;88;1;22;99;1;1;1;1151591
9;95;0;99;1;1;3;20;0;1;19;95;95;95;1;1;2;15;1;9974;9105;2;88;88;88;88;1;22;99;1;1;1;1151591
9;95;0;99;1;1;3;21;0;1;19;95;95;95;1;1;2;22;1;9974;9105;2;88;88;88;88;1;22;99;1;1;1;1151591
9;95;0;99;1;1;3;22;0;1;19;95;95;95;1;1;2;34;1;9974;9105;2;88;88;88;88;1;22;99;1;1;1;1151591
9;95;0;99;1;1;3;23;0;1;20;87;95;88;1;1;2;34;1;9974;9105;2;88;88;88;88;1;22;99;1;1;1;1151591
9;95;0;99;1;1;3;24;0;1;26;95;95;11;1;1;2;22;1;9974;9105;2;88;88;88;88;1;22;99;1;1;1;1151591
9;95;0;99;1;1;3;25;0;1;22;11;95;87;5;1;2;22;1;9974;9105;2;88;88;88;88;1;22;99;1;1;1;1151591
9;95;0;99;1;1;3;1;1;1;34;37;29;37;1;1;2;53;1;9974;9105;2;88;88;88;88;2;23;11;1;1;1;1151592
9;95;0;99;1;1;3;2;2;2;32;36;37;36;6;1;2;15;5;8888;8888;8;2;2;6;76;2;23;11;1;1;2;1151592
9;95;0;99;1;1;3;3;3;1;1;37;29;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;23;11;1;1;0;1151592
9;95;0;99;1;1;3;4;3;2;0;37;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;23;11;1;1;0;1151592
9;95;0;99;1;1;3;5;7;1;30;37;37;29;1;1;2;75;1;172;9105;2;88;88;88;88;2;23;11;1;1;1;1151592
9;95;0;99;1;1;18;1;1;1;35;29;95;68;6;1;2;86;9;8888;8888;8;88;88;88;88;2;1;11;1;1;2;1151593
9;95;0;99;1;1;18;2;2;2;32;29;95;62;6;1;2;46;5;8888;8888;8;4;4;1;73;2;1;11;1;1;2;1151593
9;95;0;99;1;1;18;3;3;1;12;81;95;68;1;1;1;15;6;8888;8888;8;88;88;88;88;1;1;11;1;2;2;1151593
9;95;0;99;1;1;18;4;3;2;10;68;95;68;1;1;1;14;6;8888;8888;8;88;88;88;88;8;1;11;1;2;2;1151593
9;95;0;99;1;1;18;5;3;2;8;68;95;68;1;1;1;12;6;8888;8888;8;88;88;88;88;8;1;11;1;2;2;1151593
9;95;0;99;1;1;18;6;3;1;3;95;95;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;1;11;1;1;0;1151593
9;95;0;99;1;1;18;7;3;2;18;319;95;319;1;2;2;0;5;8888;8888;8;2;2;8;76;1;1;11;1;0;0;1151593
9;95;0;99;1;1;18;8;9;2;3;319;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;1;11;1;0;0;1151593
9;95;0;99;1;1;18;9;9;2;0;95;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;1;11;1;1;0;1151593
9;95;0;99;1;1;18;1;1;1;55;95;95;95;1;1;2;86;1;2886;9105;2;88;88;88;88;2;2;11;1;1;1;1151594
9;95;0;99;1;1;18;2;2;2;51;95;95;95;1;1;2;46;1;6188;3239;4;1;1;2;57;2;2;11;1;1;1;1151594
9;95;0;99;1;1;18;3;3;2;19;95;95;95;1;1;1;22;6;8888;8888;8;0;0;99;0;1;2;11;1;1;1;1151594
9;95;0;99;1;1;18;4;6;2;93;302;95;95;1;2;2;0;9;8888;8888;8;15;3;3;23;3;2;11;1;0;1;1151594
9;95;0;99;1;1;17;1;1;2;57;95;95;95;1;1;2;46;1;2526;7200;2;8;8;3;43;3;3;11;1;1;1;1151595
9;95;0;99;1;1;19;1;1;1;34;95;95;95;1;1;2;46;1;559;8320;4;88;88;88;88;2;4;11;1;1;1;1151596
9;95;0;99;1;1;19;2;2;2;27;88;95;95;1;1;2;44;5;8888;8888;8;4;3;5;73;2;4;11;1;1;1;1151596
9;95;0;99;1;1;19;3;3;2;8;95;95;95;1;1;1;12;6;8888;8888;8;88;88;88;88;8;4;11;1;1;1;1151596
9;95;0;99;1;1;19;4;3;2;5;95;95;95;1;2;2;0;9;8888;8888;8;88;88;88;88;8;4;11;1;1;1;1151596
9;95;0;99;1;1;19;5;3;1;3;95;95;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;4;11;1;1;0;1151596
9;95;0;99;1;1;0;1;1;2;60;95;95;95;1;1;2;52;1;422;9318;2;1;1;6;45;1;5;11;1;1;1;1151597
9;95;0;99;1;1;0;2;7;2;47;95;95;95;1;1;2;64;1;1009;9105;2;2;2;7;60;9;5;11;1;1;1;1151597
9;95;0;99;1;1;0;1;1;1;33;101;95;95;1;1;2;51;1;6775;9521;2;88;88;88;88;2;6;11;1;0;1;1151598
9;95;0;99;1;1;0;2;2;2;25;68;95;95;1;1;2;44;5;8888;8888;8;4;3;7;76;2;6;11;1;2;1;1151598
9;95;0;99;1;1;0;3;3;2;7;68;95;95;1;1;1;11;6;8888;8888;8;88;88;88;88;8;6;11;1;2;1;1151598
9;95;0;99;1;1;0;4;3;1;4;95;95;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;6;11;1;1;0;1151598
9;95;0;99;1;1;0;5;3;1;0;95;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;6;11;1;1;0;1151598
9;95;0;99;1;1;0;6;9;2;22;319;95;109;1;1;2;45;5;8888;8888;8;1;0;7;75;1;6;11;1;0;0;1151598
9;95;0;99;1;1;0;1;1;2;60;88;95;95;1;1;2;43;5;8888;8888;8;0;0;99;0;3;7;11;1;1;1;1151599
9;95;0;99;1;1;0;2;7;2;22;95;95;11;1;1;2;43;5;8888;8888;8;2;2;6;76;1;7;11;1;1;1;1151599
9;95;0;99;1;1;0;3;7;1;10;95;95;95;1;1;1;14;6;8888;8888;8;88;88;88;88;8;7;11;1;1;1;1151599
9;95;0;99;1;1;0;4;7;2;2;95;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;7;11;1;1;0;1151599
9;95;0;99;1;1;0;5;7;1;0;95;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;7;11;1;1;0;1151599
9;95;0;99;1;1;0;1;1;1;63;88;95;95;1;1;2;43;7;8888;8888;8;88;88;88;88;1;8;11;1;1;1;1151600
9;95;0;99;1;1;0;1;1;1;38;423;95;95;1;1;2;76;1;656;9377;2;88;88;88;88;1;9;11;1;0;1;1151601
9;95;0;99;1;1;0;2;9;1;28;88;95;29;1;1;2;84;9;8888;8888;8;88;88;88;88;1;9;11;1;1;1;1151601
9;95;0;99;1;1;0;3;9;1;18;89;95;89;1;1;1;33;1;422;9318;2;88;88;88;88;1;9;11;1;1;2;1151601
9;95;0;99;1;1;0;1;1;1;56;78;95;88;1;1;2;73;1;1009;9105;2;88;88;88;88;2;10;11;1;2;1;1151602
9;95;0;99;1;1;0;1;1;1;46;11;95;67;5;1;2;72;1;1009;9105;2;88;88;88;88;2;11;11;1;1;2;1151603
9;95;0;99;1;1;0;2;9;1;40;53;95;64;9;1;2;51;1;3359;9105;2;88;88;88;88;2;11;11;1;1;1;1151603
9;95;0;99;1;1;0;3;9;1;60;98;95;70;1;1;2;56;1;1009;9105;2;88;88;88;88;2;11;11;1;1;2;1151603
9;95;0;99;1;1;0;4;9;1;36;53;95;53;6;1;2;53;1;3359;9105;2;88;88;88;88;2;11;11;1;2;2;1151603
9;95;0;99;1;1;0;1;1;1;20;95;95;95;1;1;2;82;1;6347;5002;4;88;88;88;88;1;12;11;1;1;1;1151604
9;95;0;99;1;1;0;2;7;1;16;95;95;95;1;1;2;52;9;8888;8888;8;88;88;88;88;1;12;11;1;1;1;1151604
9;95;0;99;1;1;0;3;7;1;17;95;95;95;1;1;2;46;1;2510;9105;2;88;88;88;88;1;12;11;1;1;1;1151604
9;95;0;99;1;1;0;4;7;1;13;95;95;95;1;1;1;14;6;8888;8888;8;88;88;88;88;1;12;11;1;1;1;1151604
9;95;0;99;1;1;0;1;1;2;41;109;95;95;1;1;2;45;5;8888;8888;8;7;6;12;65;3;13;11;1;0;1;1151605
9;95;0;99;1;1;0;2;3;1;16;109;95;95;1;1;1;15;6;8888;8888;8;88;88;88;88;1;13;11;1;0;1;1151605
9;95;0;99;1;1;0;3;3;2;14;109;95;95;1;1;1;15;6;8888;8888;8;0;0;99;0;1;13;11;1;0;1;1151605
9;95;0;99;1;1;0;4;3;2;10;109;95;95;1;1;1;13;6;8888;8888;8;88;88;88;88;8;13;11;1;0;1;1151605
9;95;0;99;1;1;0;1;1;1;26;95;95;11;1;1;2;34;9;8888;8888;8;88;88;88;88;2;14;11;1;1;1;1151606
9;95;0;99;1;1;0;2;2;2;21;97;95;88;1;1;2;82;5;8888;8888;8;1;1;2;76;2;14;11;1;1;1;1151606
9;95;0;99;1;1;0;3;3;1;0;11;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;14;11;1;1;0;1151606
9;95;0;99;1;1;0;4;7;1;22;95;95;11;1;1;1;33;1;2870;9105;2;88;88;88;88;1;14;11;1;1;1;1151606
9;95;0;99;1;1;0;1;1;1;31;29;95;1;6;1;2;55;1;6603;9999;2;88;88;88;88;2;15;11;1;1;2;1151607
9;95;0;99;1;1;0;2;2;2;25;1;95;1;6;1;2;63;1;422;9318;2;2;1;9;76;2;15;11;1;2;1;1151607
9;95;0;99;1;1;0;3;3;2;4;95;95;888;1;8;8;98;9;8888;8888;8;88;88;88;88;8;15;11;1;1;0;1151607
